epoch,step,train_acc_mean_pos_epoch,train_acc_mean_pos_step,train_acc_top1_epoch,train_acc_top1_step,train_acc_top5_epoch,train_acc_top5_step,train_loss_cross_epoch,train_loss_cross_step,train_loss_epoch,train_loss_step,val_acc_mean_pos_epoch,val_acc_mean_pos_step,val_acc_top1_epoch,val_acc_top1_step,val_acc_top5_epoch,val_acc_top5_step,val_loss_cross_epoch,val_loss_cross_step,val_loss_epoch,val_loss_step
,206,,,,,,,,,,,,5.5,,0.0833333358168602,,0.6666666865348816,,3.204982280731201,,3.204982280731201
,207,,,,,,,,,,,,7.0,,0.0833333358168602,,0.1666666716337204,,3.718268394470215,,3.718268394470215
,208,,,,,,,,,,,,2.0,,0.25,,1.0,,2.03464412689209,,2.03464412689209
10,912,,,,,,,,,,,6.25,,0.05263157933950424,,0.41228070855140686,,3.510791063308716,,3.510791063308716,
10,912,3.990963935852051,,0.19678714871406555,,0.7289156913757324,,2.230499744415283,,2.230499744415283,,,,,,,,,,,
11,949,,3.1666667461395264,,0.0833333358168602,,0.9166666865348816,,2.114170551300049,,2.114170551300049,,,,,,,,,,
,209,,,,,,,,,,,,6.1666669845581055,,0.0,,0.3333333432674408,,3.3895022869110107,,3.3895022869110107
,210,,,,,,,,,,,,5.083333492279053,,0.0833333358168602,,0.5,,3.521146774291992,,3.521146774291992
,211,,,,,,,,,,,,7.333333492279053,,0.0,,0.25,,4.003110885620117,,4.003110885620117
,212,,,,,,,,,,,,6.9166669845581055,,0.0,,0.25,,3.629575252532959,,3.629575252532959
,213,,,,,,,,,,,,6.833333492279053,,0.0,,0.1666666716337204,,3.361692190170288,,3.361692190170288
,214,,,,,,,,,,,,7.1666669845581055,,0.0,,0.25,,3.8143343925476074,,3.8143343925476074
,215,,,,,,,,,,,,6.6666669845581055,,0.0833333358168602,,0.4166666865348816,,3.836804151535034,,3.836804151535034
,216,,,,,,,,,,,,5.75,,0.0,,0.4166666865348816,,2.765454053878784,,2.765454053878784
,217,,,,,,,,,,,,6.583333492279053,,0.0833333358168602,,0.25,,3.297295331954956,,3.297295331954956
,218,,,,,,,,,,,,6.583333492279053,,0.0,,0.5,,4.417591094970703,,4.417591094970703
,219,,,,,,,,,,,,6.25,,0.0833333358168602,,0.4166666865348816,,3.5229690074920654,,3.5229690074920654
,220,,,,,,,,,,,,4.833333492279053,,0.0,,0.75,,2.5751588344573975,,2.5751588344573975
,221,,,,,,,,,,,,8.083333969116211,,0.0,,0.0833333358168602,,4.932473659515381,,4.932473659515381
,222,,,,,,,,,,,,6.5,,0.0833333358168602,,0.5,,4.062250137329102,,4.062250137329102
,223,,,,,,,,,,,,7.75,,0.0,,0.1666666716337204,,3.6835708618164062,,3.6835708618164062
,224,,,,,,,,,,,,5.4166669845581055,,0.1666666716337204,,0.5833333730697632,,3.3891239166259766,,3.3891239166259766
,225,,,,,,,,,,,,5.4166669845581055,,0.0833333358168602,,0.6666666865348816,,3.2126662731170654,,3.2126662731170654
,226,,,,,,,,,,,,7.0,,0.0833333358168602,,0.1666666716337204,,3.7341365814208984,,3.7341365814208984
,227,,,,,,,,,,,,2.0,,0.25,,1.0,,2.0285630226135254,,2.0285630226135254
11,995,,,,,,,,,,,6.228070259094238,,0.05263157933950424,,0.4035087823867798,,3.535653591156006,,3.535653591156006,
11,995,3.832329273223877,,0.2038152664899826,,0.7489959597587585,,2.18505597114563,,2.18505597114563,,,,,,,,,,,
12,999,,4.1666669845581055,,0.0833333358168602,,0.6666666865348816,,2.177816152572632,,2.177816152572632,,,,,,,,,,
12,1049,,3.8333334922790527,,0.25,,0.75,,2.0953898429870605,,2.0953898429870605,,,,,,,,,,
,228,,,,,,,,,,,,6.0,,0.0,,0.3333333432674408,,3.4186999797821045,,3.4186999797821045
,229,,,,,,,,,,,,5.083333492279053,,0.0833333358168602,,0.5,,3.5375657081604004,,3.5375657081604004
,230,,,,,,,,,,,,7.25,,0.0,,0.25,,4.02464485168457,,4.02464485168457
,231,,,,,,,,,,,,6.75,,0.0,,0.3333333432674408,,3.646169424057007,,3.646169424057007
,232,,,,,,,,,,,,7.0,,0.0,,0.1666666716337204,,3.385730266571045,,3.385730266571045
,233,,,,,,,,,,,,7.1666669845581055,,0.0,,0.25,,3.8338840007781982,,3.8338840007781982
,234,,,,,,,,,,,,6.75,,0.0833333358168602,,0.3333333432674408,,3.854419708251953,,3.854419708251953
,235,,,,,,,,,,,,5.75,,0.0,,0.5,,2.764586925506592,,2.764586925506592
,236,,,,,,,,,,,,6.5,,0.0833333358168602,,0.25,,3.304727077484131,,3.304727077484131
,237,,,,,,,,,,,,6.583333492279053,,0.0,,0.5,,4.47086763381958,,4.47086763381958
,238,,,,,,,,,,,,6.333333492279053,,0.0833333358168602,,0.4166666865348816,,3.54764986038208,,3.54764986038208
,239,,,,,,,,,,,,4.833333492279053,,0.0,,0.75,,2.559945821762085,,2.559945821762085
,240,,,,,,,,,,,,8.083333969116211,,0.0,,0.0833333358168602,,4.962684631347656,,4.962684631347656
,241,,,,,,,,,,,,6.5,,0.0833333358168602,,0.5,,4.099000930786133,,4.099000930786133
,242,,,,,,,,,,,,7.6666669845581055,,0.0,,0.1666666716337204,,3.7288882732391357,,3.7288882732391357
,243,,,,,,,,,,,,5.333333492279053,,0.1666666716337204,,0.5833333730697632,,3.3898580074310303,,3.3898580074310303
,244,,,,,,,,,,,,5.333333492279053,,0.0833333358168602,,0.6666666865348816,,3.222240447998047,,3.222240447998047
,245,,,,,,,,,,,,7.0,,0.0833333358168602,,0.1666666716337204,,3.762385845184326,,3.762385845184326
,246,,,,,,,,,,,,2.0,,0.25,,1.0,,2.0574686527252197,,2.0574686527252197
12,1078,,,,,,,,,,,6.206140518188477,,0.05263157933950424,,0.40789473056793213,,3.5563905239105225,,3.5563905239105225,
12,1078,3.6395583152770996,,0.2439759075641632,,0.7680723071098328,,2.1715550422668457,,2.1715550422668457,,,,,,,,,,,
13,1099,,3.4166667461395264,,0.25,,0.8333333730697632,,2.1121270656585693,,2.1121270656585693,,,,,,,,,,
13,1149,,3.1666667461395264,,0.1666666716337204,,0.9166666865348816,,1.9771358966827393,,1.9771358966827393,,,,,,,,,,
,247,,,,,,,,,,,,5.9166669845581055,,0.0,,0.3333333432674408,,3.4847183227539062,,3.4847183227539062
,248,,,,,,,,,,,,4.9166669845581055,,0.0833333358168602,,0.5,,3.5791385173797607,,3.5791385173797607
,249,,,,,,,,,,,,7.25,,0.0,,0.25,,4.120882987976074,,4.120882987976074
,250,,,,,,,,,,,,6.833333492279053,,0.0,,0.3333333432674408,,3.7060961723327637,,3.7060961723327637
,251,,,,,,,,,,,,6.833333492279053,,0.0,,0.1666666716337204,,3.454601287841797,,3.454601287841797
,252,,,,,,,,,,,,7.25,,0.0,,0.25,,3.8981425762176514,,3.8981425762176514
,253,,,,,,,,,,,,6.6666669845581055,,0.0833333358168602,,0.3333333432674408,,3.909430980682373,,3.909430980682373
,254,,,,,,,,,,,,5.9166669845581055,,0.0,,0.4166666865348816,,2.777933120727539,,2.777933120727539
,255,,,,,,,,,,,,6.333333492279053,,0.0833333358168602,,0.3333333432674408,,3.337759017944336,,3.337759017944336
,256,,,,,,,,,,,,6.75,,0.0,,0.5,,4.569423198699951,,4.569423198699951
,257,,,,,,,,,,,,6.333333492279053,,0.0833333358168602,,0.3333333432674408,,3.6063106060028076,,3.6063106060028076
,258,,,,,,,,,,,,4.6666669845581055,,0.0,,0.75,,2.5722134113311768,,2.5722134113311768
,259,,,,,,,,,,,,8.083333969116211,,0.0,,0.0833333358168602,,5.039388656616211,,5.039388656616211
,260,,,,,,,,,,,,6.6666669845581055,,0.0833333358168602,,0.4166666865348816,,4.160608768463135,,4.160608768463135
,261,,,,,,,,,,,,7.5,,0.0,,0.1666666716337204,,3.778829574584961,,3.778829574584961
,262,,,,,,,,,,,,5.1666669845581055,,0.1666666716337204,,0.5833333730697632,,3.4475791454315186,,3.4475791454315186
,263,,,,,,,,,,,,5.333333492279053,,0.0833333358168602,,0.6666666865348816,,3.257465362548828,,3.257465362548828
,264,,,,,,,,,,,,7.0,,0.0833333358168602,,0.1666666716337204,,3.819812297821045,,3.819812297821045
,265,,,,,,,,,,,,2.0,,0.25,,1.0,,2.087430477142334,,2.087430477142334
13,1161,,,,,,,,,,,6.179824352264404,,0.05263157933950424,,0.39912280440330505,,3.6109354496002197,,3.6109354496002197,
13,1161,3.3935742378234863,,0.2700803279876709,,0.8122490048408508,,2.0715672969818115,,2.0715672969818115,,,,,,,,,,,
14,1199,,3.9166667461395264,,0.1666666716337204,,0.5,,2.0806117057800293,,2.0806117057800293,,,,,,,,,,
,266,,,,,,,,,,,,6.1666669845581055,,0.0,,0.3333333432674408,,3.553779125213623,,3.553779125213623
,267,,,,,,,,,,,,4.9166669845581055,,0.0833333358168602,,0.5833333730697632,,3.623255491256714,,3.623255491256714
,268,,,,,,,,,,,,7.083333492279053,,0.0,,0.25,,4.1761884689331055,,4.1761884689331055
,269,,,,,,,,,,,,6.583333492279053,,0.0,,0.3333333432674408,,3.729017734527588,,3.729017734527588
,270,,,,,,,,,,,,6.833333492279053,,0.0,,0.25,,3.4889941215515137,,3.4889941215515137
,271,,,,,,,,,,,,7.083333492279053,,0.0,,0.25,,3.9285266399383545,,3.9285266399383545
,272,,,,,,,,,,,,6.6666669845581055,,0.0833333358168602,,0.3333333432674408,,3.9226489067077637,,3.9226489067077637
,273,,,,,,,,,,,,5.75,,0.0,,0.4166666865348816,,2.7791337966918945,,2.7791337966918945
,274,,,,,,,,,,,,6.333333492279053,,0.0833333358168602,,0.3333333432674408,,3.3631796836853027,,3.3631796836853027
,275,,,,,,,,,,,,6.75,,0.0,,0.5,,4.653804779052734,,4.653804779052734
,276,,,,,,,,,,,,6.333333492279053,,0.0833333358168602,,0.4166666865348816,,3.6564879417419434,,3.6564879417419434
,277,,,,,,,,,,,,4.583333492279053,,0.0,,0.75,,2.5712971687316895,,2.5712971687316895
,278,,,,,,,,,,,,8.083333969116211,,0.0,,0.0833333358168602,,5.112720489501953,,5.112720489501953
,279,,,,,,,,,,,,6.75,,0.0833333358168602,,0.3333333432674408,,4.235511779785156,,4.235511779785156
,280,,,,,,,,,,,,7.5,,0.0,,0.1666666716337204,,3.8308610916137695,,3.8308610916137695
,281,,,,,,,,,,,,5.083333492279053,,0.1666666716337204,,0.5833333730697632,,3.473510265350342,,3.473510265350342
,282,,,,,,,,,,,,5.25,,0.0833333358168602,,0.6666666865348816,,3.2972259521484375,,3.2972259521484375
,283,,,,,,,,,,,,7.1666669845581055,,0.0833333358168602,,0.1666666716337204,,3.8790223598480225,,3.8790223598480225
,284,,,,,,,,,,,,2.0,,0.25,,1.0,,2.1331703662872314,,2.1331703662872314
14,1244,,,,,,,,,,,6.15350866317749,,0.05263157933950424,,0.40789473056793213,,3.6530702114105225,,3.6530702114105225,
14,1244,3.1987950801849365,,0.293172687292099,,0.8333333134651184,,2.0398807525634766,,2.0398807525634766,,,,,,,,,,,
15,1249,,4.75,,0.0833333358168602,,0.6666666865348816,,2.359287738800049,,2.359287738800049,,,,,,,,,,
15,1299,,3.25,,0.3333333432674408,,0.9166666865348816,,1.993279218673706,,1.993279218673706,,,,,,,,,,
,285,,,,,,,,,,,,6.083333492279053,,0.0,,0.3333333432674408,,3.5985817909240723,,3.5985817909240723
,286,,,,,,,,,,,,4.833333492279053,,0.1666666716337204,,0.5833333730697632,,3.6653201580047607,,3.6653201580047607
,287,,,,,,,,,,,,7.0,,0.0,,0.25,,4.261340141296387,,4.261340141296387
,288,,,,,,,,,,,,6.5,,0.0,,0.3333333432674408,,3.7730472087860107,,3.7730472087860107
,289,,,,,,,,,,,,6.833333492279053,,0.0,,0.25,,3.5385680198669434,,3.5385680198669434
,290,,,,,,,,,,,,7.083333492279053,,0.0,,0.25,,3.980315923690796,,3.980315923690796
,291,,,,,,,,,,,,6.6666669845581055,,0.0833333358168602,,0.3333333432674408,,3.9637744426727295,,3.9637744426727295
,292,,,,,,,,,,,,5.583333492279053,,0.0,,0.4166666865348816,,2.79042911529541,,2.79042911529541
,293,,,,,,,,,,,,6.333333492279053,,0.0833333358168602,,0.3333333432674408,,3.407761335372925,,3.407761335372925
,294,,,,,,,,,,,,6.833333492279053,,0.0,,0.5,,4.746263027191162,,4.746263027191162
,295,,,,,,,,,,,,6.4166669845581055,,0.0833333358168602,,0.3333333432674408,,3.701768398284912,,3.701768398284912
,296,,,,,,,,,,,,4.5,,0.0,,0.6666666865348816,,2.577026128768921,,2.577026128768921
,297,,,,,,,,,,,,8.083333969116211,,0.0,,0.0833333358168602,,5.195073127746582,,5.195073127746582
,298,,,,,,,,,,,,6.75,,0.0833333358168602,,0.3333333432674408,,4.301753044128418,,4.301753044128418
,299,,,,,,,,,,,,7.5,,0.0,,0.1666666716337204,,3.8692080974578857,,3.8692080974578857
,300,,,,,,,,,,,,5.0,,0.1666666716337204,,0.5833333730697632,,3.512467384338379,,3.512467384338379
,301,,,,,,,,,,,,5.083333492279053,,0.0833333358168602,,0.6666666865348816,,3.318331241607666,,3.318331241607666
,302,,,,,,,,,,,,7.1666669845581055,,0.0833333358168602,,0.1666666716337204,,3.9206528663635254,,3.9206528663635254
,303,,,,,,,,,,,,2.0,,0.25,,1.0,,2.14638090133667,,2.14638090133667
15,1327,,,,,,,,,,,6.1184210777282715,,0.05701754242181778,,0.39912280440330505,,3.6983187198638916,,3.6983187198638916,
15,1327,3.187751054763794,,0.29718875885009766,,0.8504015803337097,,2.0144824981689453,,2.0144824981689453,,,,,,,,,,,
16,1349,,2.0833334922790527,,0.5,,1.0,,1.69721257686615,,1.69721257686615,,,,,,,,,,
16,1399,,3.25,,0.0833333358168602,,0.9166666865348816,,2.111999988555908,,2.111999988555908,,,,,,,,,,
,304,,,,,,,,,,,,6.0,,0.0,,0.3333333432674408,,3.6588191986083984,,3.6588191986083984
,305,,,,,,,,,,,,4.833333492279053,,0.1666666716337204,,0.5833333730697632,,3.714958906173706,,3.714958906173706
,306,,,,,,,,,,,,7.0,,0.0,,0.25,,4.3188090324401855,,4.3188090324401855
,307,,,,,,,,,,,,6.333333492279053,,0.0,,0.4166666865348816,,3.82645845413208,,3.82645845413208
,308,,,,,,,,,,,,6.9166669845581055,,0.0,,0.25,,3.583993911743164,,3.583993911743164
,309,,,,,,,,,,,,7.083333492279053,,0.0,,0.25,,4.0430989265441895,,4.0430989265441895
,310,,,,,,,,,,,,6.75,,0.0833333358168602,,0.3333333432674408,,4.01092004776001,,4.01092004776001
,311,,,,,,,,,,,,5.583333492279053,,0.0,,0.5,,2.799351692199707,,2.799351692199707
,312,,,,,,,,,,,,6.4166669845581055,,0.0833333358168602,,0.4166666865348816,,3.437422752380371,,3.437422752380371
,313,,,,,,,,,,,,6.4166669845581055,,0.0,,0.5,,4.858649253845215,,4.858649253845215
,314,,,,,,,,,,,,6.583333492279053,,0.0833333358168602,,0.3333333432674408,,3.7590129375457764,,3.7590129375457764
,315,,,,,,,,,,,,4.5,,0.0,,0.6666666865348816,,2.584681987762451,,2.584681987762451
,316,,,,,,,,,,,,7.833333492279053,,0.0,,0.0833333358168602,,5.288337707519531,,5.288337707519531
,317,,,,,,,,,,,,6.6666669845581055,,0.0833333358168602,,0.3333333432674408,,4.385376453399658,,4.385376453399658
,318,,,,,,,,,,,,7.583333492279053,,0.0,,0.1666666716337204,,3.9344210624694824,,3.9344210624694824
,319,,,,,,,,,,,,5.083333492279053,,0.1666666716337204,,0.5833333730697632,,3.5604522228240967,,3.5604522228240967
,320,,,,,,,,,,,,5.0,,0.0833333358168602,,0.75,,3.352433681488037,,3.352433681488037
,321,,,,,,,,,,,,7.083333492279053,,0.0833333358168602,,0.1666666716337204,,3.9833102226257324,,3.9833102226257324
,322,,,,,,,,,,,,2.0,,0.25,,1.0,,2.182166576385498,,2.182166576385498
16,1410,,,,,,,,,,,6.087719440460205,,0.05701754242181778,,0.4166666567325592,,3.7517199516296387,,3.7517199516296387,
16,1410,2.9397590160369873,,0.3222891688346863,,0.8654618263244629,,1.9564194679260254,,1.9564194679260254,,,,,,,,,,,
17,1449,,2.8333334922790527,,0.3333333432674408,,0.8333333730697632,,1.9529914855957031,,1.9529914855957031,,,,,,,,,,
,323,,,,,,,,,,,,6.0,,0.0,,0.3333333432674408,,3.7096176147460938,,3.7096176147460938
,324,,,,,,,,,,,,4.833333492279053,,0.1666666716337204,,0.5833333730697632,,3.787266731262207,,3.787266731262207
,325,,,,,,,,,,,,6.9166669845581055,,0.0,,0.25,,4.433917999267578,,4.433917999267578
,326,,,,,,,,,,,,6.583333492279053,,0.0,,0.25,,3.9075236320495605,,3.9075236320495605
,327,,,,,,,,,,,,6.833333492279053,,0.0,,0.25,,3.6575140953063965,,3.6575140953063965
,328,,,,,,,,,,,,7.083333492279053,,0.0,,0.25,,4.105069637298584,,4.105069637298584
,329,,,,,,,,,,,,6.75,,0.0833333358168602,,0.3333333432674408,,4.059798240661621,,4.059798240661621
,330,,,,,,,,,,,,5.6666669845581055,,0.0,,0.4166666865348816,,2.8139331340789795,,2.8139331340789795
,331,,,,,,,,,,,,6.333333492279053,,0.0833333358168602,,0.4166666865348816,,3.4857194423675537,,3.4857194423675537
,332,,,,,,,,,,,,6.4166669845581055,,0.0833333358168602,,0.5,,4.980448246002197,,4.980448246002197
,333,,,,,,,,,,,,6.25,,0.0833333358168602,,0.4166666865348816,,3.8212697505950928,,3.8212697505950928
,334,,,,,,,,,,,,4.5,,0.0,,0.6666666865348816,,2.5795271396636963,,2.5795271396636963
,335,,,,,,,,,,,,7.833333492279053,,0.0,,0.0833333358168602,,5.4212870597839355,,5.4212870597839355
,336,,,,,,,,,,,,6.6666669845581055,,0.0833333358168602,,0.3333333432674408,,4.482221603393555,,4.482221603393555
,337,,,,,,,,,,,,7.5,,0.0,,0.1666666716337204,,4.007724285125732,,4.007724285125732
,338,,,,,,,,,,,,5.083333492279053,,0.1666666716337204,,0.5833333730697632,,3.6219708919525146,,3.6219708919525146
,339,,,,,,,,,,,,5.0,,0.0833333358168602,,0.75,,3.4045934677124023,,3.4045934677124023
,340,,,,,,,,,,,,7.083333492279053,,0.0833333358168602,,0.1666666716337204,,4.052196502685547,,4.052196502685547
,341,,,,,,,,,,,,2.0,,0.25,,1.0,,2.2162442207336426,,2.2162442207336426
17,1493,,,,,,,,,,,6.070175647735596,,0.061403509229421616,,0.40789473056793213,,3.818307399749756,,3.818307399749756,
17,1493,2.8283133506774902,,0.336345374584198,,0.8925702571868896,,1.9234685897827148,,1.9234685897827148,,,,,,,,,,,
18,1499,,3.4166667461395264,,0.25,,0.8333333730697632,,1.9987695217132568,,1.9987695217132568,,,,,,,,,,
18,1549,,3.6666667461395264,,0.25,,0.75,,2.076427459716797,,2.076427459716797,,,,,,,,,,
,342,,,,,,,,,,,,5.9166669845581055,,0.0,,0.3333333432674408,,3.809267044067383,,3.809267044067383
,343,,,,,,,,,,,,5.0,,0.1666666716337204,,0.5833333730697632,,3.857238292694092,,3.857238292694092
,344,,,,,,,,,,,,7.083333492279053,,0.0,,0.25,,4.520020484924316,,4.520020484924316
,345,,,,,,,,,,,,6.333333492279053,,0.0,,0.4166666865348816,,3.9515674114227295,,3.9515674114227295
,346,,,,,,,,,,,,7.0,,0.0,,0.1666666716337204,,3.703885555267334,,3.703885555267334
,347,,,,,,,,,,,,7.1666669845581055,,0.0,,0.25,,4.186479091644287,,4.186479091644287
,348,,,,,,,,,,,,6.6666669845581055,,0.0833333358168602,,0.3333333432674408,,4.105470657348633,,4.105470657348633
,349,,,,,,,,,,,,5.4166669845581055,,0.0,,0.5,,2.8160271644592285,,2.8160271644592285
,350,,,,,,,,,,,,6.25,,0.0833333358168602,,0.4166666865348816,,3.546105146408081,,3.546105146408081
,351,,,,,,,,,,,,6.6666669845581055,,0.0833333358168602,,0.25,,5.101994514465332,,5.101994514465332
,352,,,,,,,,,,,,6.25,,0.0833333358168602,,0.4166666865348816,,3.904878616333008,,3.904878616333008
,353,,,,,,,,,,,,4.4166669845581055,,0.0,,0.6666666865348816,,2.6048402786254883,,2.6048402786254883
,354,,,,,,,,,,,,7.6666669845581055,,0.0,,0.0833333358168602,,5.515371322631836,,5.515371322631836
,355,,,,,,,,,,,,6.583333492279053,,0.0833333358168602,,0.3333333432674408,,4.575079917907715,,4.575079917907715
,356,,,,,,,,,,,,7.5,,0.0,,0.1666666716337204,,4.080722808837891,,4.080722808837891
,357,,,,,,,,,,,,5.0,,0.1666666716337204,,0.5833333730697632,,3.671276092529297,,3.671276092529297
,358,,,,,,,,,,,,4.9166669845581055,,0.1666666716337204,,0.6666666865348816,,3.461656332015991,,3.461656332015991
,359,,,,,,,,,,,,7.083333492279053,,0.0833333358168602,,0.1666666716337204,,4.136704921722412,,4.136704921722412
,360,,,,,,,,,,,,2.0,,0.25,,1.0,,2.271331787109375,,2.271331787109375
18,1576,,,,,,,,,,,6.048245429992676,,0.06578947603702545,,0.39912280440330505,,3.885258436203003,,3.885258436203003,
18,1576,2.6526105403900146,,0.3504016101360321,,0.9026104211807251,,1.8690401315689087,,1.8690401315689087,,,,,,,,,,,
19,1599,,2.25,,0.25,,1.0,,1.8390519618988037,,1.8390519618988037,,,,,,,,,,
19,1649,,1.8333333730697632,,0.5,,1.0,,1.4591498374938965,,1.4591498374938965,,,,,,,,,,
,361,,,,,,,,,,,,5.833333492279053,,0.0,,0.3333333432674408,,3.892970085144043,,3.892970085144043
,362,,,,,,,,,,,,5.0,,0.1666666716337204,,0.5,,3.9162964820861816,,3.9162964820861816
,363,,,,,,,,,,,,6.9166669845581055,,0.0,,0.25,,4.6364054679870605,,4.6364054679870605
,364,,,,,,,,,,,,6.25,,0.0,,0.3333333432674408,,4.043649673461914,,4.043649673461914
,365,,,,,,,,,,,,6.9166669845581055,,0.0,,0.1666666716337204,,3.7983169555664062,,3.7983169555664062
,366,,,,,,,,,,,,7.1666669845581055,,0.0,,0.25,,4.27590274810791,,4.27590274810791
,367,,,,,,,,,,,,6.583333492279053,,0.0833333358168602,,0.3333333432674408,,4.176915645599365,,4.176915645599365
,368,,,,,,,,,,,,5.6666669845581055,,0.0,,0.4166666865348816,,2.8391990661621094,,2.8391990661621094
,369,,,,,,,,,,,,6.083333492279053,,0.1666666716337204,,0.4166666865348816,,3.610499858856201,,3.610499858856201
,370,,,,,,,,,,,,6.75,,0.0833333358168602,,0.25,,5.254062175750732,,5.254062175750732
,371,,,,,,,,,,,,6.1666669845581055,,0.0,,0.4166666865348816,,3.979642868041992,,3.979642868041992
,372,,,,,,,,,,,,4.333333492279053,,0.0,,0.75,,2.6252613067626953,,2.6252613067626953
,373,,,,,,,,,,,,7.6666669845581055,,0.0,,0.0833333358168602,,5.654318809509277,,5.654318809509277
,374,,,,,,,,,,,,6.583333492279053,,0.0833333358168602,,0.3333333432674408,,4.691049098968506,,4.691049098968506
,375,,,,,,,,,,,,7.4166669845581055,,0.0,,0.1666666716337204,,4.152534484863281,,4.152534484863281
,376,,,,,,,,,,,,4.9166669845581055,,0.1666666716337204,,0.5833333730697632,,3.7328572273254395,,3.7328572273254395
,377,,,,,,,,,,,,5.0,,0.0833333358168602,,0.75,,3.5189809799194336,,3.5189809799194336
,378,,,,,,,,,,,,7.083333492279053,,0.0833333358168602,,0.1666666716337204,,4.197344779968262,,4.197344779968262
,379,,,,,,,,,,,,2.25,,0.0,,1.0,,2.3206615447998047,,2.3206615447998047
19,1659,,,,,,,,,,,6.030701637268066,,0.048245612531900406,,0.3947368562221527,,3.964045763015747,,3.964045763015747,
19,1659,2.5150601863861084,,0.39457830786705017,,0.9176706671714783,,1.8266360759735107,,1.8266360759735107,,,,,,,,,,,
20,1699,,3.0,,0.5,,0.9166666865348816,,1.9742525815963745,,1.9742525815963745,,,,,,,,,,
,380,,,,,,,,,,,,5.833333492279053,,0.0,,0.3333333432674408,,3.9854037761688232,,3.9854037761688232
,381,,,,,,,,,,,,4.9166669845581055,,0.1666666716337204,,0.5,,3.9678845405578613,,3.9678845405578613
,382,,,,,,,,,,,,6.9166669845581055,,0.0,,0.25,,4.735815048217773,,4.735815048217773
,383,,,,,,,,,,,,6.25,,0.0,,0.3333333432674408,,4.106453895568848,,4.106453895568848
,384,,,,,,,,,,,,6.9166669845581055,,0.0,,0.1666666716337204,,3.8589282035827637,,3.8589282035827637
,385,,,,,,,,,,,,7.1666669845581055,,0.0,,0.25,,4.362126350402832,,4.362126350402832
,386,,,,,,,,,,,,6.583333492279053,,0.0833333358168602,,0.3333333432674408,,4.237717628479004,,4.237717628479004
,387,,,,,,,,,,,,5.583333492279053,,0.0,,0.4166666865348816,,2.8577957153320312,,2.8577957153320312
,388,,,,,,,,,,,,6.0,,0.1666666716337204,,0.4166666865348816,,3.662148952484131,,3.662148952484131
,389,,,,,,,,,,,,6.75,,0.0833333358168602,,0.25,,5.3749494552612305,,5.3749494552612305
,390,,,,,,,,,,,,6.0,,0.0,,0.4166666865348816,,4.052323341369629,,4.052323341369629
,391,,,,,,,,,,,,4.333333492279053,,0.0,,0.75,,2.6326212882995605,,2.6326212882995605
,392,,,,,,,,,,,,7.6666669845581055,,0.0,,0.0833333358168602,,5.779049873352051,,5.779049873352051
,393,,,,,,,,,,,,6.5,,0.0833333358168602,,0.3333333432674408,,4.8002777099609375,,4.8002777099609375
,394,,,,,,,,,,,,7.5,,0.0,,0.1666666716337204,,4.218164443969727,,4.218164443969727
,395,,,,,,,,,,,,4.833333492279053,,0.1666666716337204,,0.5833333730697632,,3.8057467937469482,,3.8057467937469482
,396,,,,,,,,,,,,4.833333492279053,,0.1666666716337204,,0.75,,3.5766847133636475,,3.5766847133636475
,397,,,,,,,,,,,,7.083333492279053,,0.0833333358168602,,0.1666666716337204,,4.28564977645874,,4.28564977645874
,398,,,,,,,,,,,,2.25,,0.0,,1.0,,2.3389945030212402,,2.3389945030212402
20,1742,,,,,,,,,,,5.995614051818848,,0.05263157933950424,,0.3947368562221527,,4.03361701965332,,4.03361701965332,
20,1742,2.358433723449707,,0.42670682072639465,,0.9397590160369873,,1.77054762840271,,1.77054762840271,,,,,,,,,,,
21,1749,,1.5,,0.75,,1.0,,1.4522647857666016,,1.4522647857666016,,,,,,,,,,
21,1799,,2.4166667461395264,,0.25,,1.0,,1.8229173421859741,,1.8229173421859741,,,,,,,,,,
,399,,,,,,,,,,,,6.0,,0.0,,0.3333333432674408,,4.087328910827637,,4.087328910827637
,400,,,,,,,,,,,,5.25,,0.1666666716337204,,0.4166666865348816,,4.055768013000488,,4.055768013000488
,401,,,,,,,,,,,,7.0,,0.0,,0.25,,4.860053062438965,,4.860053062438965
,402,,,,,,,,,,,,6.1666669845581055,,0.0,,0.3333333432674408,,4.175643444061279,,4.175643444061279
,403,,,,,,,,,,,,7.0,,0.0,,0.1666666716337204,,3.9384334087371826,,3.9384334087371826
,404,,,,,,,,,,,,7.1666669845581055,,0.0,,0.25,,4.462754249572754,,4.462754249572754
,405,,,,,,,,,,,,6.583333492279053,,0.0833333358168602,,0.25,,4.318591594696045,,4.318591594696045
,406,,,,,,,,,,,,5.5,,0.0,,0.5,,2.8861985206604004,,2.8861985206604004
,407,,,,,,,,,,,,6.083333492279053,,0.1666666716337204,,0.4166666865348816,,3.749379873275757,,3.749379873275757
,408,,,,,,,,,,,,6.6666669845581055,,0.0833333358168602,,0.25,,5.538909435272217,,5.538909435272217
,409,,,,,,,,,,,,5.9166669845581055,,0.0,,0.4166666865348816,,4.141923427581787,,4.141923427581787
,410,,,,,,,,,,,,4.333333492279053,,0.0,,0.75,,2.6594958305358887,,2.6594958305358887
,411,,,,,,,,,,,,7.6666669845581055,,0.0,,0.0833333358168602,,5.897424221038818,,5.897424221038818
